entity_label,entity_text
DATE,"Thursday, Oct. 14, 2021"
DATE,the summer
DATE,last month
DATE,2021
DATE,2021
DATE,19-month
DATE,next month
DATE,Wednesday
DATE,early November
DATE,mid-January
DATE,August
DATE,Wednesday
DATE,2021
DATE,2021
DATE,this week
DATE,Tuesday
DATE,Tuesday
DATE,Tuesday
DATE,last month
DATE,2021
DATE,2021
DATE,Tuesday
DATE,Last month
DATE,weekly
DATE,weekly
DATE,"Tuesday, October 12"
DATE,Sept. 16
DATE,the next few weeks
DATE,2021
DATE,2021
DATE,Sunday
DATE,weeks
DATE,Friday
DATE,this year
DATE,two year olds
DATE,September
DATE,2 years old
DATE,2021
DATE,2021
DATE,September
DATE,Friday
DATE,weekly
DATE,the coming days
DATE,several days
DATE,several weeks
DATE,Wednesday
DATE,recent days
DATE,last week
DATE,August
DATE,this summer
DATE,August
DATE,August of this year
DATE,early August
DATE,Oct. 18
DATE,2021
DATE,2021
DATE,a few weeks
DATE,2018
DATE,2011-2012
DATE,2021
DATE,2021
DATE,Thursday
DATE,2020
DATE,2020
DATE,1984
DATE,2020
DATE,2021
DATE,2021
DATE,Thursday
DATE,last week
DATE,Last month
DATE,Nov. 22
DATE,Dec. 8
DATE,last week
DATE,Dec. 8
DATE,just months
DATE,2021
DATE,2021
DATE,Thursday
DATE,weekly
DATE,last month
DATE,Thursday
DATE,last week
DATE,2021
DATE,2021
DATE,Wednesday
DATE,the previous day
DATE,Tuesday
DATE,March 2020
DATE,Sept. 15
DATE,2021
DATE,2021
DATE,2020
DATE,the end of last year
DATE,2020
DATE,2016
DATE,last year
DATE,last year
DATE,2017
DATE,the last two years
DATE,November
DATE,2021
DATE,last year
DATE,2012
DATE,2002
DATE,2020
DATE,2002
DATE,2020
DATE,1996
DATE,2016
DATE,From 2015
DATE,2021
DATE,2021
DATE,August
DATE,2021
DATE,2021
DATE,Nov. 22
DATE,"November 22, 2021"
DATE,two weeks
DATE,two weeks
DATE,"November 22, 2021"
DATE,last month
DATE,"Oct. 9, 2020"
DATE,Oct. 11
DATE,Oct. 18
DATE,Nov. 8
DATE,Nov. 8
DATE,the summer
DATE,August
DATE,2021
DATE,2021
DATE,Friday
DATE,Oct. 15
DATE,Friday
DATE,FOX 32
DATE,today
DATE,last week
DATE,"Sept. 28, 2021"
DATE,Friday
DATE,the last day
DATE,two weeks
DATE,Oct. 15
DATE,2021
DATE,2021
DATE,Friday
DATE,Thursday
DATE,Friday
DATE,Thursday
DATE,Thursday
DATE,Friday
DATE,Thursday
DATE,January
DATE,Monday
DATE,Monday
DATE,Wednesday
DATE,August
DATE,Friday
DATE,the last 28 days
DATE,2021
DATE,2021
DATE,Wednesday
DATE,Earlier this week
DATE,2020
DATE,2022
DATE,late January
DATE,the first six months
DATE,2021
DATE,2021
DATE,Monday
DATE,Last week
DATE,Thursday
DATE,Sept. 17
DATE,Monday
DATE,Tuesday
DATE,2021
DATE,2021
DATE,Tuesday
DATE,a modern-day Inquisition
DATE,2021
DATE,2021
DATE,weekly
DATE,Tuesday
DATE,28-year-old
DATE,"April 2, 2021"
DATE,Tuesday
DATE,April 2
DATE,2021
DATE,2021
DATE,Monday
DATE,just days
DATE,65
DATE,earlier this month
DATE,A quarter
DATE,65 years old
DATE,18 or older
DATE,Friday
DATE,January
DATE,February
DATE,March
DATE,recent days
DATE,2021
DATE,2021
DATE,2020
DATE,September 13th
DATE,"Monday, September 27"
DATE,early August
DATE,Monday
DATE,2021
DATE,2021
DATE,Friday
DATE,last week
DATE,Sept. 9
DATE,2021
DATE,2021
DATE,late Thursday
DATE,65
DATE,2021
DATE,2021
DATE,Friday
DATE,65
DATE,those 65 years or older
DATE,18 or older
DATE,six months ago
DATE,January
DATE,February
DATE,March this year
DATE,65
DATE,65
DATE,late Thursday
DATE,Americans 65
DATE,earlier this week
DATE,earlier this month
DATE,2021
DATE,2021
DATE,Friday
DATE,this week
DATE,the vaccine six months ago
DATE,the age of 65
DATE,the age of 18
DATE,late Thursday
DATE,earlier this month
DATE,Americans 65
DATE,Thursday
DATE,earlier this week
DATE,2021
DATE,2021
DATE,Sept. 27
DATE,Wednesday
DATE,Tuesday
DATE,recent weeks
DATE,earlier this month
DATE,Sept. 24
DATE,this month
DATE,2021
DATE,2021
DATE,14-DAY
DATE,Monday
DATE,Wednesday
DATE,Saturday
DATE,Saturday
DATE,the coming days
DATE,Monday
DATE,July
DATE,August
DATE,early November
DATE,14-day
DATE,three days
DATE,Oct. 21
DATE,2021
DATE,2021
DATE,Friday
DATE,earlier this week
DATE,"March 13, 2021"
DATE,August
DATE,Wednesday
DATE,the end of the day
DATE,November
DATE,2020
DATE,2021
DATE,2021
DATE,Friday
DATE,April
DATE,April
DATE,Last November
DATE,two weeks
DATE,"June 3, 2020"
DATE,July
DATE,summer
DATE,earlier this week
DATE,53-year-old
DATE,2020
DATE,2021
DATE,2021
DATE,2014
DATE,2013
DATE,2010
DATE,2018
DATE,2019
DATE,2019
DATE,Thursday
DATE,2014 to 2018
DATE,2021
DATE,2021
DATE,Monday
DATE,last week
DATE,this month
DATE,Thursday
DATE,just a week later
DATE,Thursday
DATE,Thursday
DATE,seasonal
DATE,Monday
DATE,Monday
DATE,2021
DATE,2021
DATE,Wednesday
DATE,this summer
DATE,last week
DATE,"Thursday, Sept. 9, 2021"
DATE,last Thursday
DATE,months
DATE,this summer
DATE,Wednesday
DATE,July
DATE,last week
DATE,Sept. 9-13
DATE,Sept. 10-13
DATE,2021
DATE,2021
DATE,November
DATE,Wednesday
DATE,Tuesday
DATE,Wednesday
DATE,the day
DATE,Earlier this month
DATE,2021
DATE,2021
DATE,Tuesday
DATE,a month
DATE,this summer
DATE,Sept. 10-13
DATE,early August
DATE,January
DATE,mid 50s
DATE,his first six months
DATE,last month
DATE,early August
DATE,the end of last month
DATE,MAY IMPACT 2022
DATE,2020
DATE,a century
DATE,May
DATE,the beginning of last month
DATE,early August
DATE,2021
DATE,2021
DATE,Tuesday
DATE,last week
DATE,weekly
DATE,July
DATE,2021
DATE,2021
DATE,July 2020
DATE,November 2020
DATE,Weeks
DATE,Sept. 20
DATE,August
DATE,2021
DATE,2021
DATE,19 years
DATE,last month
DATE,20 years
DATE,Aug. 30
DATE,Aug. 23
DATE,three days later
DATE,Aug. 23
DATE,Aug. 30
DATE,Aug. 23
DATE,just days
DATE,Monday
DATE,2021
DATE,2021
DATE,last week
DATE,weekly
DATE,2020
DATE,December 2020
DATE,less than nine months
DATE,five years
DATE,January
DATE,last week
DATE,the summer
DATE,July
DATE,2021
DATE,2021
DATE,one day
DATE,Monday
DATE,earlier this year
DATE,this summer
DATE,the past two months
DATE,last year
DATE,last Wednesday
DATE,"Wednesday, Sept. 8, 2021"
DATE,the closing weeks
DATE,a century
DATE,a year ago
DATE,earlier this month
DATE,the past year and a half
DATE,months
DATE,November
DATE,the past six weeks
DATE,last month
DATE,"Thursday, Sept. 2, 2021"
DATE,Sept. 14
DATE,last November
DATE,2018
DATE,Tuesday
DATE,2020
DATE,earlier this month
DATE,2020
DATE,July
DATE,August
DATE,the past three weeks
DATE,2021
DATE,2021
DATE,This Week
DATE,Sunday
DATE,October
DATE,a month
DATE,Thursday
DATE,2021
DATE,2021
DATE,Friday
DATE,Friday
DATE,Friday
DATE,1970
DATE,1970
DATE,2021
DATE,2021
DATE,One day
DATE,this week
DATE,2021
DATE,2021
DATE,Thursday
DATE,weekly
DATE,Thursday
DATE,Thursday
DATE,Friday
DATE,Friday
DATE,2021
DATE,2021
DATE,Friday
DATE,Friday
DATE,"Friday, Sept. 3, 2021"
DATE,August
DATE,Thursday
DATE,weekly
DATE,Thursday
DATE,Thursday
DATE,2021
DATE,2021
DATE,late Thursday
DATE,"this Tuesday, Sept. 7, 2021"
DATE,the opening day
DATE,today
DATE,Thursday
DATE,Thursday
DATE,last month
DATE,2021
DATE,2021
DATE,Thursday
DATE,weekly
DATE,seven months ago
DATE,2021
DATE,2021
DATE,Thursday
DATE,August 29
DATE,12 to 15 years old
DATE,2021
DATE,2021
DATE,weekly
DATE,Thursday
DATE,weekly
DATE,2021
DATE,2021
DATE,Thursday
DATE,weekly
DATE,this past year and a half
DATE,Friday
DATE,2021
DATE,2021
DATE,Thursday
DATE,weekly
DATE,July
DATE,weekly
DATE,July 23
DATE,December
DATE,100 days
DATE,2021
DATE,2021
DATE,Thursday
DATE,each week
DATE,August 29
DATE,12 to 15 years old
DATE,Wednesday
DATE,Thursday
DATE,2021
DATE,2021
DATE,Wednesday
DATE,Today
DATE,last year
DATE,last week
DATE,1st
DATE,2021
DATE,2021
DATE,just months
DATE,May 13
DATE,One day later
DATE,May 14
DATE,May 14
DATE,The next day
DATE,May 15
DATE,just weeks
DATE,less than two weeks later
DATE,earlier this year
DATE,February
DATE,2021
DATE,2021
DATE,2008
DATE,this week
DATE,2008
DATE,the late 1940s
DATE,this summer
DATE,2021
DATE,2021
DATE,Tuesday
DATE,Sept. 29
DATE,Aug. 24
DATE,Sept. 29
DATE,the next 30 days
DATE,weeks
DATE,2021
DATE,2021
DATE,90-day
DATE,the last decade
DATE,2019
DATE,19 years
DATE,between 2010 and 2012
DATE,the last decade
DATE,"Jan. 15, 2021"
DATE,the last decade
DATE,2011
DATE,2021
DATE,2021
DATE,Labor Day
DATE,weeks
DATE,this summer
DATE,mid 50s
DATE,late January
DATE,last month
DATE,this weekend
DATE,June
DATE,June
DATE,MAY IMPACT 2022
DATE,August 2017
DATE,March 1975
DATE,Aug. 29-Sept 1
DATE,two-decade
DATE,a day
DATE,Sept. 1-2
DATE,2024
DATE,last week
DATE,late June
DATE,June
DATE,"Tuesday, Aug. 31, 2021"
DATE,2020
DATE,a century
DATE,June
DATE,this summer
DATE,April
DATE,Friday
DATE,2021
DATE,2021
DATE,week
DATE,Saturday
DATE,2021
DATE,2021
DATE,Friday
DATE,two-week-long
DATE,FOX 32
DATE,last month
DATE,79-year-old
DATE,nearly a week
DATE,Aug. 21
DATE,"Dec. 2, 2009"
DATE,January
DATE,nearly 60 years
DATE,2021
DATE,2021
DATE,Thursday
DATE,last week
DATE,Thursday
DATE,this week
DATE,earlier this week
DATE,"Aug. 18, 2021"
DATE,last Friday
DATE,last week’s
DATE,the summer
DATE,2021
DATE,2021
DATE,July
DATE,July
DATE,Oct. 1
DATE,Tuesday
DATE,last month
DATE,2021
DATE,2021
DATE,the fall
DATE,earlier this summer
DATE,Oct. 1
DATE,2021
DATE,2021
DATE,just over seven months
DATE,Tuesday
DATE,last week’s
DATE,Tuesday
DATE,50 years
DATE,Tuesday
DATE,two decades
DATE,another decade
DATE,seven months
DATE,Tuesday
DATE,October
DATE,November
DATE,the week of Sept. 20
DATE,Tuesday
DATE,Sunday
DATE,Sunday
DATE,Tuesday
DATE,Tuesday
DATE,2021
DATE,2021
DATE,Tuesday
DATE,today
DATE,July
DATE,67
DATE,58
DATE,earlier this year
DATE,2022
DATE,late Tuesday
DATE,2021
DATE,2021
DATE,Saturday
DATE,nearly two weeks
DATE,"Friday, Aug. 20"
DATE,at least September 15
DATE,"October 22, 2019"
DATE,this weekend
DATE,60
DATE,this month
DATE,Last year
DATE,last November
DATE,Saturday
DATE,recent weeks
DATE,Monday
DATE,2021
DATE,2021
DATE,Sunday
DATE,decades
DATE,last week
DATE,12 years
DATE,a week
DATE,last week
DATE,under 12 years of age
DATE,This Week
DATE,the end of September
DATE,September
DATE,early October
DATE,eight months
DATE,the eight months
DATE,80-year old
DATE,the 1980s
DATE,the past year
DATE,earlier this summer
DATE,2021
DATE,2021
DATE,Friday
DATE,the first day
DATE,"Aug. 23, 2021"
DATE,the school year
DATE,"Aug. 18, 2021"
DATE,1914
DATE,1939
DATE,the summer
DATE,2021
DATE,2021
DATE,Sunday
DATE,July
DATE,10-day
DATE,the months
DATE,January
DATE,July
DATE,"June 30, 2021"
DATE,"Aug. 25, 2021"
DATE,2021
DATE,2021
DATE,Monday
DATE,last day
DATE,Wednesday
DATE,"Tuesday, Aug. 24, 2021"
DATE,July
DATE,daily
DATE,Tuesday
DATE,Wednesday
DATE,yesterday
DATE,last year
DATE,2021
DATE,2021
DATE,Sept. 15
DATE,earlier this week
DATE,2019
DATE,Wednesday
DATE,Wednesday
DATE,earlier this month
DATE,mid-September
DATE,2021
DATE,2021
DATE,Tuesday
DATE,weekly
DATE,last year’s
DATE,Tuesday
DATE,later this week
DATE,Monday
DATE,2021
DATE,2021
DATE,Tuesday
DATE,Friday Aug. 27
DATE,under 5 years old
DATE,single-day
DATE,the age of 5
DATE,May
DATE,2021
DATE,2021
DATE,Tuesday
DATE,all day
DATE,all day
DATE,today
DATE,two days
DATE,the new school year
DATE,Tuesday
DATE,last week
DATE,2021
DATE,2021
DATE,as early as Tuesday
DATE,May
DATE,90 days
DATE,March
DATE,May
DATE,90 days
DATE,the weekend
DATE,May
DATE,mid-November 2019
DATE,about a month
DATE,2019
DATE,2003
DATE,2021
DATE,2021
DATE,all students ages 2
DATE,90-DAY
DATE,March
DATE,earlier this month
DATE,this September
DATE,this fall
DATE,2021
DATE,2021
DATE,Monday
DATE,Today
DATE,Monday
DATE,10 days
DATE,today
DATE,earlier this month
DATE,Earlier Monday
DATE,16 years
DATE,2021
DATE,2021
DATE,2024
DATE,Saturday
DATE,One year ago this month
DATE,2020
DATE,February of last year
DATE,May 2021
DATE,two decades
DATE,Saturday
DATE,last year
DATE,last November’s
DATE,Thursday
DATE,two days
DATE,2022
DATE,2022
DATE,2020
DATE,2020
DATE,2020
DATE,April
DATE,2021
DATE,2021
DATE,Saturday
DATE,79
DATE,January
DATE,77
DATE,this Monday
DATE,"Aug. 2, 2021"
DATE,Saturday
DATE,"Aug. 21, 2021"
DATE,January
DATE,Saturday
DATE,79 years old
DATE,77
DATE,Earlier this month
DATE,2021
DATE,2021
DATE,Friday
DATE,90-day
DATE,this fall
DATE,2020
DATE,July
DATE,three days
DATE,Friday
DATE,2021
DATE,2021
DATE,at least another month
DATE,Friday
DATE,one-month
DATE,March 2020
DATE,daily
DATE,the last week
DATE,daily
DATE,mid-March
DATE,Wednesday
DATE,earlier this month
DATE,2021
DATE,2021
DATE,the fall season
DATE,Thursday
DATE,"September 27, 2021"
DATE,weekly
DATE,the fall school season
DATE,Thursday
DATE,just two days
DATE,under 12 years old
DATE,more than a month
DATE,2021
DATE,2021
DATE,the week of September 20
DATE,eight months
DATE,Wednesday
DATE,the week of September 20
DATE,recent days
DATE,eight months
DATE,2021
DATE,2021
DATE,Tuesday
DATE,last month
DATE,Today
DATE,last month
DATE,Wednesday
DATE,Tuesday
DATE,2021
DATE,2021
DATE,Tuesday
DATE,Wednesday
DATE,July
DATE,all day
DATE,the end of July
DATE,Tuesday
DATE,10 days
DATE,Tuesday
DATE,2024
DATE,this month
DATE,the beginning of August
DATE,2021
DATE,2021
DATE,this fiscal year
DATE,Friday
DATE,This fiscal year
DATE,October 2020
DATE,Tuesday
DATE,earlier this year
DATE,34
DATE,2021
DATE,2021
DATE,Sunday
DATE,day one
DATE,next week
DATE,Day 1
DATE,14-DAY TRANSTION PERIOD
DATE,last week
DATE,Aug. 24
DATE,two-week
DATE,next year
DATE,Sunday
DATE,2021
DATE,2021
DATE,Saturday
DATE,Saturday
DATE,Saturday
DATE,earlier this week
DATE,2021
DATE,2021
DATE,The spring of 2021
DATE,Sept. 1
DATE,Friday
DATE,"Friday, Aug. 6, 2021"
DATE,Sept. 1
DATE,two decades
DATE,Friday
DATE,recent days
DATE,Friday
DATE,"Friday, Aug. 13, 2021"
DATE,the 12 month period ending in July
DATE,ten-year
DATE,July
DATE,July of 2020
DATE,March of 2020
DATE,Thursday
DATE,A couple of days ago
DATE,late Tuesday
DATE,"May 11, 2021"
DATE,July
DATE,the latest consecutive month
DATE,Thursday
DATE,July
DATE,June
DATE,July 2020
DATE,June
DATE,the past 12 months
DATE,Friday
DATE,20 years
DATE,April of 2020
DATE,2021
DATE,2021
DATE,Thursday
DATE,2021
DATE,the end of August
DATE,this week
DATE,earlier this month
DATE,this year
DATE,September
DATE,earlier this month
DATE,2021
DATE,2021
DATE,August 23
DATE,May
DATE,the fall semester
DATE,July
DATE,earlier this week
DATE,Friday
DATE,last week
DATE,2021
DATE,2021
DATE,the past few months
DATE,Wednesday
DATE,months
DATE,May
DATE,Earlier this week
DATE,2021
DATE,2021
DATE,this week
DATE,Wednesday
DATE,Thursday
DATE,Wednesday
DATE,Friday
DATE,Wednesday
DATE,Friday
DATE,Wednesday
DATE,"Wednesday, Aug. 11, 2021"
DATE,the past week
DATE,last week
DATE,the final two weeks of July
DATE,age 17
DATE,50
DATE,Aug. 15
DATE,Wednesday
DATE,earlier this month
DATE,this week
DATE,2021
DATE,2021
DATE,weekly
DATE,Wednesday
DATE,last month
DATE,recent weeks
DATE,2021
DATE,2021
DATE,Wednesday
DATE,April
DATE,May
DATE,May
DATE,last July
DATE,June
DATE,this fall
DATE,"August 7-10, 2021"
DATE,2021
DATE,2021
DATE,last year
DATE,last year
DATE,Wednesday
DATE,last year
DATE,over 200 days
DATE,earlier this summer
DATE,the fall of this year
DATE,last September
DATE,Just a few weeks later
DATE,October
DATE,last month
DATE,Aug. 5
DATE,2021
DATE,2021
DATE,Tuesday
DATE,the school season
DATE,last week
DATE,Monday
DATE,daily
DATE,last week
DATE,the week
DATE,2021
DATE,2021
DATE,Tuesday
DATE,the upcoming school year
DATE,2021
DATE,2021
DATE,January
DATE,Tuesday
DATE,Last year
DATE,Last month
DATE,2021
DATE,2021
DATE,Monday
DATE,May
DATE,11-year-olds
DATE,last month
DATE,last year
DATE,4-year-old
DATE,2021
DATE,2021
DATE,Sunday
DATE,the same day
DATE,2021
DATE,2021
DATE,last month
DATE,the start of the 2021 fiscal year
DATE,2021
DATE,2021
DATE,Monday
DATE,Sunday
DATE,2021
DATE,2021
DATE,Today
DATE,2020
DATE,earlier this year
DATE,the next six to nine months
DATE,2021
DATE,2021
DATE,the past year
DATE,THIS YEAR
DATE,May
DATE,the fall semester
DATE,this week
DATE,Friday
DATE,Aug. 13
DATE,July
DATE,earlier this week
DATE,the past two weeks
DATE,Friday
DATE,Late last month
DATE,weekly
DATE,2021
DATE,2021
DATE,Wednesday
DATE,seven years
DATE,February
DATE,the last week
DATE,Friday
DATE,later Friday
DATE,June
DATE,July
DATE,June
DATE,Thursday
DATE,a single day
DATE,30-day
DATE,earlier this month
DATE,Friday
DATE,2021
DATE,2021
DATE,Friday
DATE,April
DATE,under 12
DATE,March
DATE,Thursday
DATE,"July 19, 2016"
DATE,later this month
DATE,Friday
DATE,last week
DATE,Monday
DATE,one-day
DATE,Friday
DATE,Friday
DATE,last week
DATE,early September
DATE,2021
DATE,2021
DATE,Friday
DATE,March 2020
DATE,January 2021
DATE,more than a year
DATE,Friday
DATE,July
DATE,2021
DATE,2021
DATE,Thursday
DATE,Thursday
DATE,August 23
DATE,Earlier this week
DATE,September 30
DATE,Last month
DATE,This week
DATE,2021
DATE,2021
DATE,two days ago
DATE,all day
DATE,earlier this week
DATE,2021
DATE,2021
DATE,Wednesday
DATE,a year and a half
DATE,December 2020
DATE,weeks
DATE,January
DATE,March
DATE,recent months
DATE,2021
DATE,2021
DATE,Wednesday
DATE,one day
DATE,Earlier this week
DATE,seven-day
DATE,Tuesday
DATE,July
DATE,2021
DATE,2021
DATE,Wednesday
DATE,the end of August
DATE,2021
DATE,2021
DATE,Monday
DATE,Tuesday
DATE,Oct. 3
DATE,2021
DATE,2021
DATE,months ago
DATE,the past week
DATE,Wednesday
DATE,this coming Saturday
DATE,2021
DATE,2021
DATE,Tuesday
DATE,daily
DATE,last week
DATE,Tuesday
DATE,Every day
DATE,Tuesday
DATE,one day
DATE,Monday
DATE,Monday
DATE,2024
DATE,2021
DATE,2021
DATE,Tuesday
DATE,Tuesday
DATE,"Thursday, June 10, 2021"
DATE,"Saturday March 27, 2021"
DATE,2022
DATE,each year
DATE,2002
DATE,June
DATE,2021
DATE,2021
DATE,Monday
DATE,daily
DATE,"Wednesday, August 4"
DATE,Sunday
DATE,Sunday
DATE,2020-2021 school year
DATE,last school year
DATE,the first two weeks
DATE,the last 10 days
DATE,2021
DATE,2021
DATE,"August 2, 2021"
DATE,Monday
DATE,60 days
DATE,Saturday
DATE,June
DATE,this fiscal year
DATE,Last week
DATE,"this Wednesday, June 16, 2021"
DATE,Last week
DATE,2021
DATE,2021
DATE,Monday
DATE,Saturday
DATE,ten days
DATE,December
DATE,this spring
DATE,"Friday, July 30, 2021"
DATE,earlier Monday
DATE,annual
DATE,SEVERAL STATES ‘POSITIVE TREND
DATE,2021
DATE,2021
DATE,Monday
DATE,Sept. 7
DATE,today
DATE,Monday
DATE,Labor Day
DATE,2021
DATE,2021
DATE,Monday
DATE,"this April 18, 2020"
DATE,Monday
DATE,"Aug. 2, 2021"
DATE,weekly
DATE,2021
DATE,2021
DATE,Sunday
DATE,last year
DATE,a year ago
DATE,under 12
DATE,the age of 12
DATE,under 12
DATE,the fall
DATE,under 12
DATE,a year ago
DATE,2021
DATE,2021
DATE,this week
DATE,Thursday
DATE,this week
DATE,Thursday
DATE,"Thursday, July 29, 2021"
DATE,Thursday
DATE,Wednesday
DATE,earlier this week
DATE,between Jan. 1 and April 30
DATE,2021
DATE,2021
DATE,Friday
DATE,"Tuesday, June 8, 2021"
DATE,Thursday
DATE,Wednesday
DATE,a day
DATE,Wednesday
DATE,Oct. 1
DATE,the last week
DATE,Thursday
DATE,daily
DATE,the previous 30 days
DATE,2021
DATE,2021
DATE,Friday
DATE,Friday
DATE,this week
DATE,the last seven days
DATE,mid-February
DATE,Thursday
DATE,this week
DATE,2021
DATE,2021
DATE,Friday
DATE,this week
DATE,weekly
DATE,this week
DATE,Thursday
DATE,Thursday
DATE,Thursday
DATE,Thursday
DATE,Friday
DATE,2021
DATE,2021
DATE,the day
DATE,Friday
DATE,earlier this week
DATE,Thursday
DATE,2021
DATE,2021
DATE,today
DATE,Thursday
DATE,"Thursday, March 18, 2021"
DATE,this week
DATE,this week
DATE,March 19
DATE,Thursday
DATE,2021
DATE,2021
DATE,Thursday
DATE,Friday
DATE,"Tuesday, June 4, 2019"
DATE,Friday
DATE,7 days
DATE,Thursday
DATE,2021
DATE,2021
DATE,late Thursday
DATE,July
DATE,earlier this month
DATE,2021
DATE,2021
DATE,Thursday
DATE,Wednesday
DATE,Wednesday
DATE,January
DATE,January
DATE,last month
DATE,2021
DATE,2021
DATE,Thursday
DATE,"July 29, 2021"
DATE,Wednesday
DATE,Thursday
DATE,Thursday
DATE,Thursday
DATE,Thursday
DATE,Saturday
DATE,2021
DATE,2021
DATE,Wednesday
DATE,this week
DATE,Thursday
DATE,Tuesday
DATE,Wednesday
DATE,Thursday
DATE,Wednesday
DATE,Wednesday
DATE,Saturday
DATE,2021
DATE,2021
DATE,Thursday
DATE,May
DATE,May
DATE,2021
DATE,2021
DATE,Thursday
DATE,a momentous week
DATE,Monday
DATE,Monday
DATE,May
DATE,2021
DATE,2021
DATE,Thursday
DATE,earlier this year
DATE,"Wednesday, July 28, 2021"
DATE,weekly
DATE,earlier this week
DATE,last month
DATE,the past seven days
DATE,2021
DATE,2021
DATE,Thursday
DATE,Thursday
DATE,this week
DATE,the coming days
DATE,recent weeks
DATE,a momentous week
DATE,Monday
DATE,Monday
DATE,May
DATE,2021
DATE,2021
DATE,next week
DATE,Monday
DATE,daily
DATE,Thursday
DATE,Tuesday
DATE,May
DATE,daily
DATE,under 500 just two weeks ago
DATE,Thursday
DATE,2021
DATE,2021
DATE,Thursday
DATE,earlier this week
DATE,this week
DATE,2021
DATE,2021
DATE,Thursday
DATE,Thursday
DATE,this week
DATE,Wednesday
DATE,Thursday
DATE,Wednesday
DATE,Friday
DATE,Jan. 6
DATE,Friday
DATE,last year
DATE,"July 31, 2020"
DATE,2020
DATE,Thursday
DATE,2021
DATE,2021
DATE,Thursday
DATE,this week
DATE,May
DATE,this week
DATE,"Wednesday, May 26, 2021"
DATE,the last couple of days
DATE,Friday
DATE,Tuesday
DATE,Tuesday
DATE,2021
DATE,2021
DATE,Thursday
DATE,Saturday
DATE,June
DATE,July 31
DATE,September 2020
DATE,Thursday
DATE,last month
DATE,the moratorium past July 31
DATE,the end of September
DATE,last month
DATE,This week
DATE,2021
DATE,2021
DATE,Tuesday
DATE,May
DATE,The following day
DATE,Wednesday
DATE,Wednesday
DATE,Tuesday
DATE,this week
DATE,this week
DATE,May
DATE,Tuesday
DATE,this week
DATE,2021
DATE,2021
DATE,Thursday
DATE,Tuesday
DATE,2021
DATE,2021
DATE,Wednesday
DATE,50
DATE,"Tuesday, May 19, 2020"
DATE,months ago
DATE,more than two months
DATE,the end of June
DATE,2021
DATE,2021
DATE,More than a day
DATE,yesterday
DATE,Wednesday
DATE,"this Thursday, March 18, 2021"
DATE,"April 12, 2021"
DATE,Wednesday
DATE,the last couple of days
DATE,Wednesday
DATE,Tuesday
DATE,Tuesday
DATE,Thursday
DATE,Friday
DATE,Wednesday
DATE,Tuesday
DATE,today
DATE,2021
DATE,2021
DATE,Wednesday
DATE,December
DATE,Wednesday
DATE,Thursday
DATE,2021
DATE,2021
DATE,almost a year and a half
DATE,yesterday
DATE,Wednesday
DATE,yesterday
DATE,Today
DATE,one day
DATE,Wednesday
DATE,yesterday
DATE,two days ago
DATE,2021
DATE,2021
DATE,Wednesday
DATE,2020
DATE,today
DATE,2021
DATE,2021
DATE,Facebook this week
DATE,Tuesday
DATE,this year
DATE,June
DATE,this fiscal year
DATE,Earlier this week
DATE,2021
DATE,2021
DATE,"Friday, July 30"
